	ID	Year_Birth	Education	Marital_Status	Income	Kidhome	Teenhome	MntWines	MntFruits
1437	2518	1986	2n Cycle	Together	20491.0	0	0	5	4
1438	574	1964	Graduation	Married	42523.0	0	0	14	36
1439	3220	1983	Graduation	Married	39922.0	1	0	29	12
1440	5967	1952	Graduation	Together	33402.0	1	1	26	2
1441	1183	1949	Master	Married	36408.0	1	1	9	1
1442	6856	1979	Graduation	Together	21645.0	1	0	14	0
1443	4530	1948	Master	Widow	78427.0	0	0	972	19
1444	1553	1946	Graduation	Together	82657.0	0	0	966	168
1445	4682	1958	Graduation	Married	51876.0	0	0	99	27
1446	8204	1971	2n Cycle	Married	78041.0	0	0	482	35
1447	5221	1957	Graduation	Married	52852.0	0	1	714	8
1448	1232	1982	PhD	Together	70038.0	0	0	587	54
1449	1927	1973	2n Cycle	Together	69401.0	0	1	399	27
1450	5788	1972	Graduation	Together	46053.0	1	0	56	10
1451	6652	1965	Graduation	Married	77343.0	0	0	227	151
1452	6246	1953	Graduation	Single	73892.0	0	0	703	102
1453	5975	1967	PhD	Single	40304.0	1	0	37	0
1454	6875	1965	PhD	Together	32727.0	0	0	167	13
1455	4399	1969	Graduation	Together	68695.0	0	0	458	81
1456	4042	1971	Graduation	Divorced	43300.0	0	1	91	3
1457	2157	1972	Graduation	Together	26290.0	1	1	15	8
1458	10133	1970	Graduation	Single	93790.0	0	0	1302	68
1459	2525	1974	PhD	Married	38410.0	0	0	153	64
1460	8233	1950	Master	Widow	64866.0	0	1	508	5
1461	9483	1959	Graduation	Together	57957.0	0	1	290	59
1462	2945	1955	PhD	Together	46015.0	1	1	38	0
1463	10403	1978	Graduation	Together	16531.0	1	0	2	13
1464	5074	1986	Master	Married	28072.0	1	0	30	0
1465	10524	1963	Master	Divorced	49476.0	0	1	386	23
1466	4690	1953	Graduation	Married	50725.0	0	1	443	10
1467	7521	1952	Graduation	Together	83844.0	0	0	901	31
1468	7196	1950	PhD	Married	41145.0	1	1	9	0
1469	4406	1970	Graduation	Together	67419.0	0	1	846	84
1470	9672	1970	2n Cycle	Married	23162.0	1	1	8	3
1471	4864	1977	Graduation	Married	34380.0	1	0	72	7
1472	4706	1966	Graduation	Single	34704.0	0	1	29	0
1473	4070	1969	PhD	Married	94871.0	0	2	169	24
1474	25	1958	Graduation	Married	65148.0	0	1	460	35
1475	3697	1954	Graduation	Together	39898.0	0	1	69	8
1476	217	1956	Master	Single	64857.0	0	0	556	14
1477	4220	1970	PhD	Married	59892.0	0	1	73	0
1478	5286	1987	Master	Single	41020.0	0	0	112	1
1479	9559	1961	PhD	Married	57072.0	0	1	944	0
1480	2849	1979	Graduation	Single	60474.0	0	1	265	199
1481	7787	1960	Graduation	Together	62807.0	0	1	526	28
1482	3102	1981	2n Cycle	Together	19414.0	1	0	2	3
1483	5868	1980	Graduation	Married	19107.0	1	0	2	4
1484	8370	1976	2n Cycle	Together	75484.0	0	1	378	97
1485	9988	1976	Master	Single	70379.0	0	1	553	25
1486	2939	1970	Master	Together	79419.0	0	0	751	127
1487	5529	1946	PhD	Together	64014.0	2	1	406	0
1488	9743	1955	Graduation	Married	76998.0	0	1	1449	89
1489	5763	1972	Master	Together	49854.0	1	0	123	17
1490	3478	1971	PhD	Married	60585.0	1	1	267	42
1491	7494	1950	PhD	Divorced	42873.0	1	1	209	0
1492	1763	1988	Graduation	Together	87679.0	0	0	1259	172
1493	7250	1978	Graduation	Together	57867.0	1	0	344	35
1494	2005	1990	Graduation	Married	35765.0	1	0	22	3
1495	10770	1959	Graduation	Married	65492.0	0	0	247	161
1496	6885	1977	Graduation	Divorced	32952.0	1	0	38	0
1497	2072	1969	PhD	Together	53374.0	0	1	896	10
1498	9463	1959	Graduation	Together	71706.0	0	1	931	56
1499	6318	1988	Graduation	Married	68487.0	0	0	758	12
1500	4093	1975	Master	Together	53253.0	1	1	216	9
1501	5751	1973	2n Cycle	Divorced	31163.0	1	0	2	3
1502	3340	1977	Graduation	Married	42014.0	1	0	244	15
1503	3594	1973	Master	Married	54108.0	1	1	539	6
1504	3584	1955	PhD	Single	49667.0	0	0	1181	26
1505	3643	1974	Master	Married	63206.0	0	0	750	8
1506	851	1972	Master	Married	57136.0	1	1	306	5
1507	7706	1975	2n Cycle	Together	46772.0	0	1	350	104
1508	3967	1971	PhD	Married	78931.0	0	0	331	197
1509	10128	1958	Graduation	Together	53977.0	0	1	620	16
1510	486	1988	Graduation	Married	84219.0	0	0	434	137
1511	9	1975	Master	Single	46098.0	1	1	57	0
1512	9451	1965	Graduation	Married	73538.0	0	1	811	76
1513	9264	1986	Graduation	Married	79529.0	0	0	423	42
1514	3865	1977	2n Cycle	Together	20981.0	0	0	2	12
1515	2853	1980	Graduation	Single	51766.0	1	0	60	51
1516	1490	1962	Graduation	Married	55759.0	0	1	675	0
1517	6310	1978	Graduation	Married	33039.0	1	0	30	8
1518	10380	1972	Master	Married	37787.0	1	0	40	1
1519	3887	1970	Graduation	Single	27242.0	1	0	3	17
1520	4278	1983	PhD	Single	87188.0	0	0	910	111
1521	8643	1971	Graduation	Together	69930.0	0	0	252	98
1522	1998	1976	Graduation	Single	37697.0	1	0	34	6
1523	10795	1973	PhD	Married	37401.0	1	0	19	3
1524	11110	1973	Graduation	Single	3502.0	1	0	2	1
1525	2408	1976	Graduation	Married	58597.0	1	1	490	0
1526	202	1948	PhD	Widow	82032.0	0	0	332	194
1527	7998	1958	Graduation	Together	28087.0	1	1	53	8
1528	830	1987	PhD	Single	74004.0	0	0	784	48
1529	3536	1960	Graduation	Together	19740.0	0	1	7	11
1530	6050	1975	2n Cycle	Married	57036.0	0	1	1171	43
1531	125	1958	2n Cycle	Together	53083.0	1	1	215	7
1532	3463	1975	PhD	Married	69283.0	0	1	674	62
1533	2804	1975	Master	Single	46098.0	1	1	57	0
1534	3745	1988	2n Cycle	Married	23331.0	1	0	5	36
1535	9771	1988	2n Cycle	Single	23331.0	1	0	104	20
1536	451	1989	Graduation	Single	9255.0	1	0	9	0
1537	10530	1959	PhD	Widow	67786.0	0	0	431	82
1538	1079	1971	PhD	Married	71969.0	0	1	1000	0
1539	8920	1967	Master	Single	59235.0	1	0	448	40
1540	6678	1989	Graduation	Together	31928.0	1	0	33	4
1541	3852	1961	Master	Together	74881.0	1	1	505	72
1542	528	1978	Graduation	Married	65819.0	0	0	267	38
1543	73	1953	PhD	Single	51411.0	1	2	14	0
1544	5589	1964	Graduation	Divorced	51983.0	0	1	631	0
1545	10212	1986	Master	Together	42386.0	1	0	65	4
1546	6365	1987	2n Cycle	Married	30390.0	0	0	10	12
1547	5636	1963	Graduation	Single	30983.0	0	0	51	4
1548	591	1957	Graduation	Widow	66033.0	0	1	293	35
1549	2217	1975	2n Cycle	Married	37284.0	1	1	11	1
1550	2544	1951	Master	Divorced	57530.0	0	1	50	1
1551	7725	1965	2n Cycle	Married	76800.0	0	0	173	26
1552	8091	1956	Graduation	Married	63943.0	0	1	423	184
1553	7321	1962	Graduation	Together	76081.0	0	0	292	30
1554	5462	1974	Graduation	Married	67445.0	0	1	757	80
1555	7791	1967	Master	Married	37054.0	1	1	12	1
1556	955	1962	Master	Together	47175.0	1	1	167	2
1557	4037	1976	Graduation	Divorced	31859.0	1	0	3	1
1558	6642	1961	Graduation	Divorced	27215.0	2	1	30	5
1559	2793	1976	PhD	Divorced	70179.0	0	1	532	88
1560	5424	1983	Graduation	Married	39922.0	1	0	29	12
1561	879	1976	Master	Married	49681.0	0	2	411	0
1562	9530	1988	Graduation	Married	24645.0	1	0	5	3
1563	4828	1954	Graduation	Divorced	79865.0	0	1	71	99
1564	10699	1985	Graduation	Married	44322.0	1	0	46	0
1565	1497	1952	Graduation	Single	47958.0	0	1	268	11
1566	7476	1964	Master	Single	63972.0	0	1	928	63
1567	4390	1954	Graduation	Together	75315.0	0	1	459	15
1568	10478	1950	PhD	Married	55517.0	1	1	483	0
1569	1081	1957	PhD	Married	75283.0	1	2	733	9
1570	4261	1946	PhD	Single	82800.0	0	0	1006	22
1571	9916	1954	Graduation	Married	38998.0	1	1	34	1
1572	5350	1991	Master	Single	90638.0	0	0	1156	120
1573	8135	1986	Master	Married	27161.0	1	0	7	4
1574	8685	1977	Graduation	Married	42014.0	1	0	244	15
1575	4967	1960	PhD	Together	38201.0	0	1	233	0
1576	2130	1982	Graduation	Together	45203.0	2	0	35	3
1577	9298	1947	PhD	Together	81574.0	0	0	1252	0
1578	8175	1992	Graduation	Married	34935.0	0	0	34	4
1579	6257	1976	Master	Single	60482.0	0	1	255	43
1580	3790	1956	Graduation	Together	34633.0	2	1	8	1
1581	9952	1947	Master	Together	78093.0	0	0	368	32
1582	3503	1950	Graduation	Divorced	82460.0	0	0	255	47
1583	5223	1966	Master	Together	45903.0	0	1	33	8
1584	4608	1987	Graduation	Divorced	81361.0	0	0	163	23
1585	1626	1973	PhD	Divorced	35860.0	1	1	15	0
1586	4764	1952	Master	Together	40442.0	1	1	45	12
1587	2471	1965	Graduation	Married	61482.0	0	0	48	58
1588	5892	1980	Graduation	Married	34968.0	1	0	158	6
1589	2612	1987	Graduation	Married	75794.0	0	0	754	160
1590	4971	1962	PhD	Together	31497.0	0	1	108	1
1591	5185	1955	Graduation	Married	74268.0	0	0	199	66
1592	10069	1988	Basic	Together	13724.0	1	0	2	7
1593	2262	1965	Master	Together	45143.0	0	1	202	5
1594	1131	1967	PhD	Single	52569.0	0	1	85	0
1595	1041	1973	PhD	Single	48432.0	0	1	322	3
1596	24	1960	Master	Together	17144.0	1	1	18	2
1597	3409	1984	Graduation	Single	36108.0	1	0	141	8
1598	7022	1971	Graduation	Married	76445.0	1	0	739	107
1599	7943	1975	PhD	Married	36663.0	1	0	18	0
1600	5272	1965	Master	Married	53843.0	0	1	378	0
1601	5453	1956	Master	Married	90226.0	0	0	1083	108
1602	2565	1955	Master	Divorced	70638.0	0	0	1016	12
1603	800	1960	Graduation	Together	44512.0	1	1	23	1
1604	11092	1961	Graduation	Married	27116.0	1	1	12	1
1605	5062	1963	PhD	Married	54072.0	1	1	35	0
1606	8969	1977	Graduation	Married	71855.0	0	1	548	31
1607	4656	1990	2n Cycle	Single	51250.0	1	0	342	32
1608	4480	1973	Master	Married	60432.0	0	1	365	3
1609	9971	1964	PhD	Married	65526.0	0	1	397	19
1610	6729	1988	Graduation	Single	68655.0	0	0	456	19
1611	1773	1978	2n Cycle	Married	12393.0	0	0	5	6
1612	9242	1990	Graduation	Single	64509.0	0	0	836	185
1613	1764	1975	Graduation	Single	33955.0	1	0	100	2
1614	6215	1977	Graduation	Married	31353.0	1	1	10	0
1615	10099	1984	Graduation	Married	55434.0	1	0	238	115
1616	5423	1983	Graduation	Together	28359.0	1	0	6	0
1617	940	1987	Graduation	Single	57100.0	1	0	158	11
1618	3011	1965	Graduation	Married	69139.0	0	1	86	12
1619	3298	1956	Master	Married	52973.0	0	1	856	0
1620	8286	1965	PhD	Together	51717.0	0	1	98	1
1621	9668	1971	Graduation	Married	18793.0	1	0	4	16
1622	5120	1982	2n Cycle	Together	66664.0	0	0	398	96
1623	6097	1959	Graduation	Single	50664.0	1	1	313	8
1624	7019	1963	Graduation	Together	54414.0	1	1	109	18
1625	7408	1952	PhD	Married	54549.0	0	1	216	2
1626	8041	1971	PhD	Widow	47111.0	0	1	595	71
1627	252	1963	PhD	Divorced	41003.0	0	0	123	133
1628	9986	1982	Graduation	Together	19444.0	1	0	16	0
1629	3276	1976	2n Cycle	Together	36301.0	1	0	11	12
1630	3859	1947	PhD	Together	73059.0	0	1	410	112
1631	3570	1969	PhD	Together	42731.0	1	0	159	2
1632	3783	1959	PhD	Married	52854.0	1	1	105	0
1633	10207	1978	Graduation	Together	22775.0	1	0	5	1
1634	10906	1948	PhD	Together	46681.0	0	2	269	15
1635	3427	1955	PhD	Married	59821.0	0	1	629	0
1636	5209	1954	Graduation	Divorced	50002.0	0	1	443	5
1637	10711	1945	Graduation	Married	69755.0	0	0	217	77
1638	10785	1969	Graduation	Married	44078.0	1	1	24	1
1639	2814	1976	Master	Together	30560.0	1	0	9	1
1640	6866	1969	Master	Together	35924.0	1	1	8	0
1641	1665	1964	PhD	Divorced	64140.0	0	2	1459	0
1642	6575	1981	Graduation	Together	56386.0	1	1	230	48
1643	3829	1979	Basic	Together	24594.0	1	0	1	3
1644	3091	1981	2n Cycle	Together	75774.0	1	0	340	21
1645	10141	1960	Master	Divorced	39228.0	0	0	7	1
1646	5177	1974	Master	Married	58494.0	0	1	298	7
1647	7005	1981	Graduation	Single	58684.0	0	0	479	35
1648	6409	1967	Graduation	Divorced	57136.0	0	0	267	140
1649	7485	1950	PhD	Widow	56551.0	1	1	67	4
1650	8079	1982	Graduation	Married	22448.0	1	0	3	1
1651	8395	1961	Graduation	Single	82014.0	0	0	980	37
1652	10352	1963	Graduation	Widow	34213.0	1	1	50	4
1653	4931	1977	Graduation	Together	157146.0	0	0	1	0
1654	13	1947	PhD	Widow	25358.0	0	1	19	0
1655	1834	1978	Master	Single	35544.0	1	0	30	5
1656	2285	1954	Master	Together	36634.0	0	1	213	9
1657	2295	1954	PhD	Married	62670.0	0	1	539	30
1658	1378	1972	2n Cycle	Together	50334.0	0	1	284	16
1659	2781	1981	Graduation	Single	72066.0	0	0	1003	34
1660	1165	1958	PhD	Single	50729.0	1	1	239	13
1661	1404	1968	Graduation	Together	34916.0	2	0	51	23
1662	6457	1976	Graduation	Divorced	64892.0	0	1	527	24
1663	2639	1966	Graduation	Single	43602.0	1	1	19	5
1664	8299	1989	PhD	Single	33996.0	0	0	40	2
1665	6437	1985	2n Cycle	Single	41473.0	1	0	21	8
1666	6912	1967	PhD	Married	63246.0	0	2	593	30
1667	7327	1959	PhD	Married	36732.0	1	1	21	5
1668	5299	1970	PhD	Married	69084.0	1	0	1181	107
1669	4127	1967	PhD	Married	77766.0	0	1	1004	59
1670	8143	1985	PhD	Single	37929.0	0	0	202	2
1671	1964	1951	Graduation	Together	86610.0	0	0	446	107
1672	3690	1986	Master	Married	80141.0	0	0	1184	102
1673	3433	1955	2n Cycle	Married	72635.0	0	0	390	22
1674	3389	1970	Graduation	Married	69016.0	0	1	726	53
1675	4712	1991	2n Cycle	Together	20193.0	0	0	8	8
1676	1170	1975	Graduation	Married	27573.0	1	0	50	15
1677	6347	1979	Basic	Single	15862.0	1	0	1	1
1678	4065	1976	PhD	Married	49544.0	1	0	308	0
1679	8230	1980	Graduation	Married	33228.0	1	0	22	2
1680	1215	1978	Graduation	Together	70440.0	0	0	690	117
1681	5939	1971	Graduation	Together	38232.0	1	1	43	5
1682	2156	1955	PhD	Married	22554.0	1	1	27	0
1683	7788	1983	PhD	Married	23536.0	1	0	6	0
1684	10323	1952	Graduation	Married	49413.0	0	1	205	7
1685	7947	1969	Graduation	Married	42231.0	1	1	24	0
1686	1891	1980	Master	Divorced	78789.0	0	0	667	50
1687	2570	1968	Graduation	Together	56534.0	0	1	691	7
1688	9256	1971	Graduation	Single	58350.0	0	1	493	26
1689	295	1989	Graduation	Single	81217.0	0	0	493	70
1690	7397	1951	Graduation	Single	49090.0	0	1	494	5
1691	6349	1987	Master	Divorced	61787.0	0	0	621	73
1692	10790	1985	PhD	Married	18169.0	1	0	9	0
1693	10398	1981	2n Cycle	Single	24336.0	1	0	1	6
1694	2431	1990	Graduation	Married	18222.0	0	0	12	4
1695	550	1952	Graduation	Divorced	62335.0	0	1	243	131
1696	1890	1971	2n Cycle	Together	42033.0	1	1	11	1
1697	10742	1983	PhD	Married	86580.0	0	0	532	21
1698	10356	1957	PhD	Divorced	41437.0	1	1	29	0
1699	4676	1951	Master	Widow	73705.0	0	2	612	91
1700	8852	1976	Graduation	Married	61064.0	0	1	387	126
1701	3565	1955	Master	Married	38452.0	1	1	56	0
1702	5294	1989	Graduation	Single	18358.0	1	0	6	8
1703	1958	1973	PhD	Together	55012.0	0	1	582	0
1704	7349	1973	Basic	Together	9722.0	1	0	6	17
1705	8799	1984	PhD	Married	38175.0	1	0	70	6
1706	1351	1956	Master	Together	58656.0	0	1	962	12
1707	1045	1965	Graduation	Together	52117.0	0	1	112	10
1708	7732	1978	Graduation	Married	64813.0	1	0	293	0
1709	8070	1973	PhD	Married	54222.0	0	1	199	12
1710	477	1986	Graduation	Married	83512.0	0	0	1060	61
1711	7832	1959	Master	Married	77520.0	0	1	940	44
1712	2202	1978	Graduation	Together	41154.0	0	1	44	2
1713	7396	1966	Graduation	Married	80398.0	0	0	342	51
1714	4055	1992	Basic	Single	18746.0	1	0	2	10
1715	10340	1984	Graduation	Together	35196.0	1	0	75	12
1716	10091	1956	Graduation	Single	60230.0	0	1	520	20
1717	7629	1977	Graduation	Married	22108.0	1	1	5	3
1718	10640	1974	Graduation	Together	44392.0	1	1	87	5
1719	3498	1976	PhD	Married	55424.0	0	1	462	61
1720	6742	1979	Graduation	Married	17688.0	1	0	2	2
1721	1172	1983	PhD	Married	92491.0	0	0	979	44
1722	569	1991	Graduation	Single	90273.0	0	0	704	129
1723	4686	1962	PhD	Widow	82571.0	0	0	861	31
1724	1381	1982	PhD	Single	38513.0	1	0	172	3
1725	2634	1979	Master	Single	16653.0	1	0	5	7
1726	10905	1955	Graduation	Together	42586.0	1	1	194	2
1727	1744	1965	Basic	Single	23529.0	0	1	9	7
1728	1000	1961	Master	Together	74881.0	1	1	505	72
1729	3828	1951	Graduation	Married	71107.0	0	1	533	10
1730	8605	1964	PhD	Together	46910.0	1	1	48	0
1731	10304	1959	Graduation	Married	18690.0	0	0	6	1
1732	4351	1955	Graduation	Divorced	37244.0	1	1	18	2
1733	10129	1966	Graduation	Together	82427.0	0	0	482	147
1734	2499	1958	2n Cycle	Single	75342.0	0	1	204	97
1735	10092	1954	Graduation	Divorced	70044.0	0	1	1073	0
1736	7500	1967	Graduation	Single	79146.0	1	1	245	16
1737	5796	1963	Graduation	Married	77437.0	0	0	560	21
1738	10556	1959	Graduation	Married	54984.0	0	1	173	13
1739	1064	1971	PhD	Married	42403.0	1	0	22	1
1740	48	1964	Graduation	Together	55761.0	0	1	136	1
1741	7610	1983	Graduation	Together	37292.0	1	0	275	0
1742	263	1945	PhD	Single	45576.0	0	0	56	19
1743	10814	1947	Graduation	Together	70321.0	0	0	303	23
1744	9710	1969	PhD	Divorced	58086.0	0	1	708	7
1745	9292	1952	Graduation	Married	81795.0	0	0	324	132
1746	10250	1947	Basic	Together	28389.0	0	0	1	5
1747	7881	1946	Master	Married	66835.0	0	0	620	26
1748	5847	1969	Graduation	Divorced	69901.0	0	1	312	21
1749	737	1949	PhD	Married	80360.0	0	0	1493	86
1750	3571	1961	PhD	Together	63342.0	0	1	918	21
1751	7807	1974	Graduation	Married	44989.0	0	1	98	0
1752	3878	1980	2n Cycle	Single	31859.0	1	0	3	4
1753	5092	1949	PhD	Widow	51569.0	0	1	380	0
1754	2154	1971	Graduation	Widow	30372.0	1	1	15	0
1755	5394	1979	Basic	Single	16014.0	1	1	3	9
1756	3798	1968	Graduation	Married	41120.0	1	1	24	2
1757	3524	1971	Master	Single	39763.0	1	0	80	1
1758	5247	1955	PhD	Married	38725.0	1	1	31	0
1759	5883	1972	Graduation	Married	77981.0	1	0	138	120
1760	2118	1964	2n Cycle	Married	62905.0	0	1	166	75
1761	8812	1979	2n Cycle	Divorced	13533.0	1	0	12	3
1762	6616	1975	Graduation	Together	59481.0	0	1	178	3
1763	2797	1977	Graduation	Married	72117.0	0	1	707	20
1764	4328	1986	2n Cycle	Married	21955.0	1	0	5	1
1765	9167	1956	Graduation	Married	67131.0	0	1	465	71
1766	10560	1980	PhD	Single	36802.0	1	0	16	1
1767	2631	1982	Graduation	Together	71853.0	0	0	358	108
1768	8312	1961	Basic	Married	28249.0	0	0	1	9
1769	5534	1975	Master	Married	47808.0	0	1	123	1
1770	5093	1974	PhD	Divorced	25509.0	1	0	40	3
1771	7592	1946	PhD	Married	51012.0	0	0	102	9
1772	8895	1985	Graduation	Single	70596.0	0	0	347	44
1773	8584	1952	PhD	Together	85431.0	0	0	376	53
1774	2694	1967	Graduation	Married	42664.0	0	1	21	0
1775	8910	1955	Graduation	Together	42586.0	1	1	194	2
1776	7433	1985	Graduation	Single	29760.0	1	0	64	4
1777	164	1977	PhD	Married	28973.0	0	0	206	0
1778	10477	1973	PhD	Together	39435.0	1	0	71	0
1779	2681	1984	2n Cycle	Married	65370.0	0	0	71	22
1780	5150	1979	Basic	Single	20194.0	1	0	0	4
1781	5283	1976	PhD	Single	42473.0	1	1	93	1
1782	9645	1968	Graduation	Married	64590.0	0	0	920	138
1783	10678	1959	Graduation	Together	71232.0	0	1	653	17
1784	7261	1971	Graduation	Together	34600.0	1	1	199	33
1785	9648	1967	Graduation	Single	46904.0	1	1	153	4
1786	2870	1973	Graduation	Married	49094.0	0	1	376	0
1787	8008	1983	Graduation	Together	36075.0	1	0	46	0
1788	1513	1979	2n Cycle	Together	60839.0	1	1	600	21
1789	6173	1979	Graduation	Together	77298.0	0	1	425	115
1790	1419	1950	Graduation	Together	34026.0	1	1	18	6
1791	9150	1963	PhD	Single	48918.0	1	1	52	0
1792	7960	1962	2n Cycle	Together	82122.0	0	0	734	22
1793	1250	1976	Graduation	Single	37697.0	1	0	34	6
1794	9905	1952	Graduation	Together	34074.0	1	1	135	1
1795	10691	1960	Master	Married	28520.0	1	1	11	0
1796	7002	1955	Graduation	Single	62535.0	0	1	163	48
1797	2952	1977	Master	Single	36273.0	1	0	29	3
1798	8439	1964	Graduation	Together	63404.0	0	2	734	26
1799	762	1981	2n Cycle	Together	75774.0	1	0	340	21
1800	2831	1976	Graduation	Together	78416.0	0	1	453	38
1801	6977	1974	Graduation	Together	75702.0	0	1	1073	0
1802	6289	1951	Master	Together	59385.0	1	1	135	0
1803	4168	1966	Graduation	Single	37070.0	1	1	231	7
1804	8397	1951	Graduation	Married	44689.0	1	1	18	0
1805	9284	1958	Graduation	Together	53977.0	0	1	620	16
1806	6237	1966	PhD	Single	7144.0	0	2	81	4
1807	3130	1964	Graduation	Single	18701.0	1	1	12	4
1808	1619	1956	Graduation	Married	90369.0	0	0	292	51
1809	1990	1974	PhD	Single	63159.0	0	0	965	34
1810	5513	1966	Graduation	Together	37758.0	1	1	27	2
1811	269	1963	PhD	Single	46757.0	0	1	777	30
1812	8093	1969	Master	Married	79734.0	0	0	572	8
1813	10513	1992	Graduation	Together	63207.0	0	0	438	169
1814	10177	1954	Graduation	Divorced	72071.0	0	1	531	69
1815	2549	1983	PhD	Together	21840.0	1	0	17	0
1816	5782	1982	2n Cycle	Together	58582.0	0	1	402	35
1817	10057	1951	Graduation	Single	72282.0	0	0	503	27
1818	10307	1956	Graduation	Married	50387.0	0	2	369	9
1819	8566	1961	PhD	Together	32583.0	1	1	5	0
1820	2415	1962	Graduation	Together	62568.0	0	1	362	17
1821	5684	1971	Master	Divorced	44635.0	1	1	56	0
1822	8334	1971	Master	Single	33316.0	1	1	79	1
1823	9166	1968	Graduation	Married	63967.0	0	1	387	84
1824	1440	1978	2n Cycle	Together	52513.0	0	0	367	17
1825	78	1969	Graduation	Married	25293.0	1	0	15	0
1826	5441	1965	PhD	Widow	54111.0	0	1	267	6
1827	5302	1986	Graduation	Together	78394.0	0	0	298	27
1828	4687	1958	Master	Married	80739.0	0	0	674	92
1829	1087	1975	Master	Together	22669.0	1	0	16	14
1830	6859	1987	Graduation	Single	29236.0	1	0	37	4
1831	9860	1959	Graduation	Together	44911.0	0	1	159	0
1832	7129	1962	PhD	Married	54693.0	0	1	686	17
1833	5866	1974	Graduation	Together	48186.0	1	0	97	3
1834	10521	1977	Graduation	Married	54809.0	1	1	63	6
1835	7393	1978	Graduation	Together	41580.0	1	1	56	5
1836	7849	1970	PhD	Married	80336.0	0	0	209	19
1837	332	1957	Graduation	Married	47743.0	0	1	198	2
1838	9847	1955	2n Cycle	Married	62972.0	0	1	313	15
1839	531	1954	PhD	Divorced	57333.0	0	1	941	14
1840	9576	1982	PhD	Together	32313.0	1	0	86	4
1841	6906	1953	Master	Widow	84953.0	0	0	167	48
1842	7419	1968	Master	Divorced	27071.0	1	0	8	3
1843	3170	1957	Master	Together	68148.0	0	0	389	66
1844	8527	1965	Master	Together	65735.0	1	1	239	7
1845	7872	1975	PhD	Married	86836.0	0	0	179	21
1846	9931	1963	PhD	Married	4023.0	1	1	5	0
1847	10595	1990	Graduation	Married	30093.0	0	0	2	6
1848	4609	1966	PhD	Married	57705.0	0	1	383	0
1849	5010	1988	Graduation	Single	25008.0	1	0	2	8
1850	4427	1995	2n Cycle	Single	83257.0	0	0	536	27
1851	11148	1975	Graduation	Together	22280.0	1	0	2	1
1852	1168	1978	PhD	Married	72159.0	0	0	322	53
1853	9595	1961	Graduation	Together	64260.0	0	0	539	169
1854	10163	1984	PhD	Single	82733.0	0	0	712	50
1855	2886	1971	Master	Divorced	74290.0	0	1	1121	0
1856	6710	1951	Master	Single	58217.0	2	1	68	1
1857	5316	1976	Master	Together	21024.0	0	0	36	4
1858	9029	1972	PhD	Married	70116.0	0	0	707	44
1859	521	1985	Graduation	Together	54006.0	1	0	174	77
1860	1459	1966	PhD	Married	69063.0	0	1	666	35
1861	10241	1975	2n Cycle	Divorced	11448.0	0	0	0	0
1862	1630	1979	Graduation	Single	61825.0	0	1	162	50
1863	3254	1971	Graduation	Married	70886.0	1	0	407	70
1864	9064	1982	Graduation	Married	69109.0	0	0	823	25
1865	3678	1973	Graduation	Widow	60208.0	1	1	488	23
1866	4227	1968	Master	Together	32889.0	1	1	28	0
1867	9467	1984	Graduation	Single	34738.0	1	0	3	2
1868	8486	1971	Master	Together	30538.0	1	0	284	0
1869	2186	1977	2n Cycle	Together	82326.0	0	0	938	142
1870	3286	1967	PhD	Divorced	26642.0	1	0	13	2
1871	8602	1964	Graduation	Divorced	69932.0	0	1	412	172
1872	3722	1972	Graduation	Single	44503.0	1	1	31	1
1873	6715	1948	PhD	Single	60200.0	0	1	502	19
1874	4796	1952	Graduation	Divorced	49638.0	0	1	18	10
1875	9612	1987	2n Cycle	Single	23830.0	0	0	1	8
1876	3766	1959	Master	Widow	33051.0	0	0	100	71
1877	1399	1958	Graduation	Married	72905.0	0	0	407	114
1878	1570	1951	PhD	Together	69702.0	0	1	664	9
1879	3426	1975	Graduation	Divorced	70300.0	1	0	1045	61
1880	3074	1984	PhD	Married	70643.0	0	0	1218	107
1881	8341	1969	PhD	Married	30396.0	1	0	15	0
1882	5180	1968	PhD	Divorced	50616.0	0	1	128	0
1883	6461	1969	Master	Single	62772.0	0	1	581	49
1884	7679	1985	PhD	Single	30298.0	0	0	6	3
1885	10702	1984	Graduation	Single	52413.0	1	0	185	8
1886	7505	1957	PhD	Married	44155.0	1	1	22	1
1887	5113	1971	PhD	Divorced	86979.0	0	0	584	100
1888	10858	1975	Graduation	Together	76532.0	1	1	355	30
1889	2961	1982	Graduation	Married	42081.0	1	0	175	10
1890	2747	1988	PhD	Married	67546.0	0	0	864	134
1891	3010	1989	Master	Together	88420.0	0	0	957	153
1892	5790	1985	Graduation	Married	31158.0	1	0	25	6
1893	6892	1968	Graduation	Divorced	61671.0	0	1	641	7
1894	1743	1974	Graduation	Single	69719.0	0	0	273	86
1895	3578	1949	Graduation	Divorced	49160.0	0	1	122	21
1896	8462	1978	Basic	Together	24882.0	1	0	1	4
1897	5558	1954	PhD	Single	90933.0	0	0	1020	31
1898	4619	1945	PhD	Single	113734.0	0	0	6	2
1899	8780	1950	PhD	Together	59292.0	0	1	378	14
1900	10789	1964	PhD	Married	45759.0	1	1	42	1
1901	10779	1983	Graduation	Single	22148.0	0	0	15	5
1902	5896	1987	Master	Married	73395.0	0	0	272	7
1903	2337	1971	Graduation	Divorced	29819.0	1	0	9	1
1904	10951	1968	Graduation	Married	45688.0	0	1	279	0
